customer_id,onboarding_date,onboarding_channel,customer_segment,region,is_active,primary_branch_id
4265,2023-03-03,branch,mass,West,True,17.0
4266,2023-08-19,branch,mass,North,True,8.0
4267,2022-08-28,branch,affluent,North,True,21.0
4268,2021-10-23,digital,mass,South,True,
4269,2023-10-14,branch,affluent,East,True,18.0
4270,2023-01-18,branch,affluent,North,True,5.0
4271,2021-10-13,branch,affluent,East,True,25.0
4272,2024-05-12,branch,mass,North,True,8.0
4273,2025-10-04,branch,mass,West,True,8.0
4274,2021-08-31,digital,mass,North,False,
4275,2022-08-07,digital,affluent,West,False,
4276,2022-07-17,digital,mass,South,True,
4277,2023-10-22,branch,SME,South,False,10.0
4278,2025-04-09,branch,affluent,South,True,21.0
4279,2025-08-13,branch,affluent,North,True,16.0
4280,2024-03-23,branch,mass,South,True,3.0
4281,2024-09-11,branch,mass,North,True,10.0
4282,2025-07-05,branch,affluent,East,True,8.0
4283,2021-05-06,branch,mass,West,True,18.0
4284,2022-03-05,digital,affluent,East,True,
4285,2022-09-06,branch,mass,North,True,12.0
4286,2025-12-24,branch,affluent,South,True,21.0
4287,2022-05-28,branch,affluent,West,True,5.0
4288,2025-08-31,branch,mass,South,True,4.0
4289,2022-05-24,digital,mass,East,True,
4290,2021-08-22,branch,affluent,North,True,19.0
4291,2022-08-30,branch,mass,West,True,5.0
4292,2023-07-17,branch,mass,West,True,15.0
4293,2024-01-14,branch,mass,North,True,12.0
4294,2021-03-12,branch,mass,North,True,13.0
4295,2022-02-23,digital,mass,West,False,
4296,2025-10-02,digital,affluent,East,True,
4297,2023-07-16,digital,mass,East,True,
4298,2023-09-10,branch,mass,South,True,10.0
4299,2021-03-08,digital,SME,West,True,
4300,2021-04-09,branch,mass,North,True,15.0
4301,2024-03-28,branch,mass,North,True,10.0
4302,2021-11-03,digital,affluent,North,True,
4303,2023-04-06,branch,affluent,North,True,16.0
4304,2025-07-29,branch,mass,West,True,2.0
4305,2024-09-30,digital,SME,East,True,
4306,2025-09-15,branch,SME,South,True,5.0
4307,2022-07-15,branch,mass,East,True,9.0
4308,2025-03-03,branch,mass,South,True,19.0
4309,2021-09-12,digital,affluent,North,True,
4310,2022-05-03,digital,mass,North,True,
4311,2024-04-14,digital,mass,West,True,
4312,2023-01-18,branch,affluent,North,True,19.0
4313,2024-11-28,branch,mass,West,False,20.0
4314,2022-08-01,branch,mass,West,True,25.0
4315,2025-03-23,branch,mass,West,False,4.0
4316,2021-04-04,branch,mass,North,True,5.0
4317,2022-10-29,branch,mass,North,True,18.0
4318,2022-09-14,branch,mass,East,True,8.0
4319,2025-05-29,digital,mass,South,True,
4320,2025-04-05,branch,mass,East,True,9.0
4321,2025-03-19,branch,SME,North,True,10.0
4322,2025-04-15,branch,SME,South,True,4.0
4323,2022-05-19,digital,mass,West,True,
4324,2021-07-29,digital,affluent,South,False,
4325,2022-07-02,digital,affluent,West,True,
4326,2025-03-17,digital,affluent,North,True,
4327,2025-05-16,branch,mass,South,True,17.0
4328,2021-02-13,branch,mass,West,True,11.0
4329,2022-08-13,branch,affluent,East,True,2.0
4330,2025-09-01,branch,mass,East,True,5.0
4331,2023-05-09,branch,mass,West,True,25.0
4332,2021-06-02,branch,mass,East,True,13.0
4333,2024-11-28,digital,SME,East,True,
4334,2023-06-27,digital,mass,South,True,
4335,2023-07-10,digital,mass,East,True,
4336,2025-02-05,digital,mass,South,False,
4337,2024-04-30,digital,affluent,North,True,
4338,2023-04-30,branch,mass,East,True,16.0
4339,2022-11-30,branch,mass,North,True,16.0
4340,2021-12-12,digital,mass,East,False,
4341,2025-10-20,digital,mass,West,False,
4342,2022-01-29,branch,mass,West,True,25.0
4343,2022-12-20,digital,mass,North,True,
4344,2025-07-06,branch,mass,North,True,19.0
4345,2022-04-10,branch,mass,North,True,24.0
4346,2022-10-12,digital,affluent,West,True,
4347,2025-06-28,branch,mass,North,True,14.0
4348,2021-05-22,branch,mass,West,True,24.0
4349,2021-09-18,branch,mass,North,True,11.0
4350,2024-12-14,digital,mass,South,True,
4351,2021-04-23,branch,mass,South,True,20.0
4352,2022-02-07,digital,mass,East,True,
4353,2024-10-17,branch,affluent,South,True,6.0
4354,2025-10-12,branch,mass,North,True,12.0
4355,2025-03-14,digital,mass,South,True,
4356,2022-06-27,branch,mass,South,True,24.0
4357,2021-07-17,digital,mass,North,True,
4358,2024-07-27,branch,mass,South,True,13.0
4359,2021-02-07,digital,mass,North,True,
4360,2023-05-16,branch,mass,South,True,1.0
4361,2022-10-10,branch,mass,North,True,23.0
4362,2024-12-20,branch,mass,West,True,15.0
4363,2021-04-12,branch,mass,West,True,20.0
4364,2022-12-04,digital,mass,East,True,
4365,2024-12-28,branch,mass,South,True,18.0
4366,2025-07-28,branch,mass,East,True,15.0
4367,2025-03-28,branch,mass,North,True,8.0
4368,2021-11-12,branch,mass,West,True,2.0
4369,2025-12-17,digital,mass,North,True,
4370,2023-08-10,branch,mass,East,True,8.0
4371,2021-12-09,digital,mass,North,True,
4372,2022-03-27,digital,mass,North,True,
4373,2023-07-31,digital,mass,North,True,
4374,2022-03-02,branch,mass,North,True,5.0
4375,2023-03-29,digital,affluent,West,True,
4376,2023-02-05,digital,affluent,North,True,
4377,2023-04-28,digital,mass,North,True,
4378,2023-12-25,branch,affluent,West,True,21.0
4379,2024-11-16,digital,mass,North,True,
4380,2021-12-17,digital,mass,North,True,
4381,2024-09-12,digital,SME,East,True,
4382,2021-09-15,branch,affluent,West,True,2.0
4383,2021-03-06,branch,SME,South,True,15.0
4384,2023-10-19,digital,mass,North,True,
4385,2023-02-05,branch,mass,East,True,11.0
4386,2022-09-14,digital,mass,West,True,
4387,2023-09-20,branch,mass,North,True,3.0
4388,2022-06-10,branch,mass,South,True,13.0
4389,2025-04-20,branch,affluent,North,True,13.0
4390,2021-09-14,branch,mass,East,True,24.0
4391,2022-11-15,digital,mass,West,True,
4392,2022-08-07,digital,mass,East,True,
4393,2025-08-25,digital,mass,West,True,
4394,2023-02-01,branch,mass,South,True,14.0
4395,2025-03-16,digital,SME,North,True,
4396,2023-04-24,digital,mass,East,True,
4397,2021-10-09,branch,mass,South,True,1.0
4398,2021-05-10,branch,affluent,South,True,25.0
4399,2024-02-05,digital,SME,North,True,
4400,2022-01-24,digital,affluent,East,True,
4401,2024-06-20,digital,affluent,North,True,
4402,2025-05-19,branch,mass,North,True,2.0
4403,2024-04-18,digital,SME,West,True,
4404,2025-02-26,branch,mass,West,True,7.0
4405,2021-12-31,branch,affluent,North,True,22.0
4406,2025-02-16,branch,mass,West,True,13.0
4407,2023-10-20,branch,mass,East,True,24.0
4408,2024-09-30,branch,mass,West,True,3.0
4409,2022-09-11,branch,mass,South,True,3.0
4410,2024-07-04,digital,mass,North,True,
4411,2024-08-30,digital,mass,North,True,
4412,2024-02-01,branch,affluent,East,True,4.0
4413,2021-12-15,digital,mass,North,True,
4414,2025-02-03,branch,mass,West,True,8.0
4415,2025-09-06,branch,affluent,South,True,22.0
4416,2022-04-20,digital,mass,North,True,
4417,2022-05-27,branch,mass,West,False,16.0
4418,2025-11-07,branch,mass,South,False,23.0
4419,2021-06-27,branch,mass,North,True,2.0
4420,2022-02-15,branch,SME,North,True,9.0
4421,2023-03-29,digital,SME,North,True,
4422,2022-11-03,branch,affluent,South,False,22.0
4423,2021-10-13,branch,mass,North,True,22.0
4424,2022-03-07,branch,mass,North,True,12.0
4425,2021-07-30,digital,mass,West,True,
4426,2023-02-16,branch,mass,West,True,9.0
4427,2021-10-31,digital,mass,West,True,
4428,2022-12-18,branch,mass,West,True,6.0
4429,2024-02-06,branch,mass,North,True,24.0
4430,2021-08-26,branch,mass,South,True,2.0
4431,2023-02-19,branch,mass,North,True,3.0
4432,2023-12-11,branch,SME,East,True,15.0
4433,2024-02-22,branch,mass,South,True,7.0
4434,2022-06-14,digital,affluent,East,True,
4435,2023-04-03,branch,affluent,North,True,16.0
4436,2024-04-28,digital,mass,South,True,
4437,2021-07-10,branch,mass,South,True,12.0
4438,2025-11-08,branch,mass,West,True,17.0
4439,2022-06-13,branch,mass,North,True,21.0
4440,2024-02-16,digital,mass,East,True,
4441,2022-01-12,branch,SME,South,True,22.0
4442,2025-08-08,branch,SME,South,True,7.0
4443,2022-03-05,branch,mass,West,True,13.0
4444,2025-01-16,branch,SME,South,True,10.0
4445,2025-10-20,branch,mass,West,True,10.0
4446,2021-01-27,branch,affluent,South,True,13.0
4447,2023-05-04,branch,mass,South,True,23.0
4448,2022-02-10,branch,mass,North,True,19.0
4449,2021-12-17,digital,mass,South,True,
4450,2023-05-09,branch,affluent,West,True,17.0
4451,2022-05-19,branch,mass,West,False,20.0
4452,2023-07-14,branch,mass,West,True,7.0
4453,2024-11-14,digital,SME,East,True,
4454,2023-04-28,branch,SME,South,True,4.0
4455,2024-10-21,branch,mass,North,True,17.0
4456,2022-11-14,branch,affluent,North,True,24.0
4457,2023-03-30,branch,mass,East,True,4.0
4458,2022-10-03,branch,mass,South,True,18.0
4459,2025-08-08,digital,mass,West,True,
4460,2023-01-20,digital,mass,East,True,
4461,2024-08-21,digital,mass,East,True,
4462,2022-12-28,branch,mass,West,True,21.0
4463,2024-05-13,branch,mass,East,True,16.0
4464,2021-08-24,branch,affluent,East,True,15.0
4465,2021-04-18,branch,affluent,West,True,18.0
4466,2023-11-01,branch,mass,South,True,23.0
4467,2025-09-19,digital,mass,North,True,
4468,2024-01-27,branch,mass,North,True,6.0
4469,2025-09-13,branch,affluent,West,True,9.0
4470,2025-12-09,branch,mass,West,False,16.0
4471,2022-07-27,branch,mass,South,True,21.0
4472,2021-03-05,branch,mass,East,True,9.0
4473,2024-01-02,digital,mass,South,True,
4474,2023-03-01,branch,mass,East,True,25.0
4475,2021-05-08,digital,SME,East,True,
4476,2023-02-22,digital,mass,South,True,
4477,2025-11-14,digital,mass,West,True,
4478,2023-12-19,branch,mass,West,True,11.0
4479,2023-11-30,branch,affluent,South,True,14.0
4480,2025-11-11,branch,mass,East,True,17.0
4481,2025-08-13,digital,mass,East,True,
4482,2023-02-12,branch,mass,East,True,9.0
4483,2022-05-08,digital,affluent,East,True,
4484,2021-09-08,branch,mass,South,True,16.0
4485,2021-09-07,branch,mass,North,True,8.0
4486,2025-02-18,branch,SME,West,True,14.0
4487,2025-07-29,branch,SME,West,True,15.0
4488,2023-06-26,branch,mass,North,True,7.0
4489,2023-11-07,digital,SME,East,True,
4490,2023-10-09,digital,mass,North,True,
4491,2023-12-14,digital,mass,North,True,
4492,2021-02-15,digital,mass,North,True,
4493,2022-02-11,digital,mass,West,True,
4494,2022-04-16,branch,mass,West,True,5.0
4495,2021-05-14,digital,mass,North,True,
4496,2025-10-08,branch,affluent,North,True,20.0
4497,2021-01-26,branch,affluent,North,True,19.0
4498,2021-11-14,digital,mass,East,True,
4499,2022-02-11,branch,mass,East,False,19.0
4500,2025-05-01,branch,mass,East,True,16.0
4501,2021-06-21,branch,mass,West,True,2.0
4502,2024-01-10,branch,mass,South,True,1.0
4503,2024-07-25,digital,mass,North,True,
4504,2024-07-02,branch,mass,North,True,24.0
4505,2023-01-13,branch,mass,South,False,12.0
4506,2025-06-09,branch,affluent,North,True,6.0
4507,2024-06-22,branch,affluent,East,True,2.0
4508,2024-06-02,digital,mass,East,False,
4509,2023-09-29,branch,mass,South,True,16.0
4510,2023-04-10,branch,mass,East,False,5.0
4511,2025-02-28,digital,mass,South,False,
4512,2022-01-29,digital,mass,East,False,
4513,2022-01-18,digital,mass,North,True,
4514,2021-03-28,digital,mass,West,True,
4515,2023-07-05,branch,mass,East,True,12.0
4516,2024-02-01,branch,mass,South,True,13.0
4517,2023-04-02,branch,mass,West,False,17.0
4518,2021-08-20,digital,mass,North,True,
4519,2021-04-14,branch,SME,West,True,15.0
4520,2024-05-04,branch,affluent,South,True,9.0
4521,2023-06-20,branch,mass,North,True,10.0
4522,2022-06-08,branch,mass,North,True,6.0
4523,2023-01-26,branch,affluent,East,False,17.0
4524,2022-10-20,digital,mass,West,True,
4525,2022-08-08,branch,affluent,East,True,24.0
4526,2022-11-30,digital,mass,North,True,
4527,2024-05-07,digital,SME,East,True,
4528,2021-05-08,branch,affluent,East,True,16.0
4529,2023-05-28,branch,mass,South,True,16.0
4530,2021-12-11,branch,mass,East,True,22.0
4531,2022-03-03,branch,mass,North,True,23.0
4532,2024-08-27,digital,mass,East,True,
4533,2023-06-01,branch,mass,North,True,21.0
4534,2023-12-11,branch,mass,North,True,11.0
4535,2022-01-28,branch,mass,South,True,21.0
4536,2021-02-12,digital,mass,North,True,
4537,2024-11-07,digital,affluent,North,True,
4538,2024-01-26,digital,mass,South,True,
4539,2024-08-13,digital,mass,North,True,
4540,2022-01-02,branch,mass,South,True,6.0
4541,2021-04-22,digital,mass,West,True,
4542,2023-05-07,branch,mass,West,True,2.0
4543,2021-04-30,digital,SME,West,True,
4544,2024-12-31,digital,mass,North,True,
4545,2023-06-29,branch,mass,East,False,21.0
4546,2025-08-26,digital,mass,South,True,
4547,2023-08-28,digital,mass,West,True,
4548,2023-02-07,branch,affluent,South,True,19.0
4549,2025-01-02,digital,mass,West,True,
4550,2021-03-28,branch,mass,West,True,15.0
4551,2024-10-13,branch,mass,North,True,1.0
4552,2021-04-07,branch,SME,South,True,3.0
4553,2021-11-17,branch,mass,North,True,25.0
4554,2022-01-15,digital,affluent,South,True,
4555,2024-09-16,digital,mass,South,True,
4556,2022-05-26,digital,mass,East,True,
4557,2022-02-24,branch,mass,West,False,21.0
4558,2025-02-09,digital,mass,North,True,
4559,2024-11-02,branch,mass,East,True,11.0
4560,2023-07-02,digital,mass,South,False,
4561,2021-06-14,branch,mass,West,True,8.0
4562,2023-11-19,branch,affluent,North,False,21.0
4563,2022-12-22,digital,mass,East,True,
4564,2023-07-05,branch,mass,South,True,6.0
4565,2022-02-20,branch,mass,East,True,6.0
4566,2024-03-27,branch,mass,South,True,2.0
4567,2025-06-28,branch,mass,South,True,10.0
4568,2023-03-14,branch,mass,West,True,10.0
4569,2023-03-20,branch,mass,North,True,9.0
4570,2024-05-15,branch,mass,West,True,23.0
4571,2025-02-23,branch,mass,North,True,3.0
4572,2021-07-01,digital,affluent,North,True,
4573,2025-05-12,branch,mass,South,True,4.0
4574,2025-04-22,digital,mass,East,True,
4575,2021-01-26,digital,affluent,North,True,
4576,2022-06-25,branch,mass,North,True,2.0
4577,2025-01-09,digital,mass,North,True,
4578,2023-12-04,digital,mass,North,True,
4579,2024-04-30,digital,affluent,South,True,
4580,2024-12-10,branch,SME,West,True,3.0
4581,2022-06-27,branch,affluent,East,True,11.0
4582,2021-05-01,digital,mass,South,True,
4583,2024-12-29,digital,mass,South,False,
4584,2022-01-08,digital,mass,South,True,
4585,2024-01-22,branch,mass,North,True,12.0
4586,2025-04-01,digital,SME,East,True,
4587,2022-11-20,digital,mass,South,True,
4588,2024-10-10,branch,mass,South,True,5.0
4589,2023-06-11,branch,affluent,South,True,20.0
4590,2025-09-06,branch,affluent,North,True,20.0
4591,2024-12-22,digital,mass,North,False,
4592,2024-10-20,digital,mass,South,True,
4593,2025-01-16,digital,mass,North,True,
4594,2023-04-16,branch,mass,East,True,18.0
4595,2025-09-16,branch,mass,North,True,12.0
4596,2021-12-30,branch,mass,South,True,23.0
4597,2025-09-12,branch,SME,East,True,4.0
4598,2024-03-19,digital,mass,North,True,
4599,2022-05-31,digital,mass,South,False,
4600,2022-07-13,digital,mass,West,True,
4601,2025-07-05,digital,mass,West,True,
4602,2022-05-08,branch,mass,East,True,11.0
4603,2024-02-09,branch,SME,East,True,2.0
4604,2023-12-07,digital,affluent,East,True,
4605,2021-03-11,digital,mass,North,False,
4606,2023-10-04,branch,affluent,East,True,9.0
4607,2022-02-24,branch,mass,North,True,6.0
4608,2025-07-25,branch,mass,South,True,7.0
4609,2025-12-05,digital,mass,North,True,
4610,2024-12-19,branch,affluent,North,True,18.0
4611,2024-12-03,branch,mass,South,False,13.0
4612,2025-05-27,branch,mass,West,True,9.0
4613,2022-05-28,branch,affluent,North,True,21.0
4614,2024-04-11,digital,mass,North,True,
4615,2024-02-29,branch,mass,South,True,4.0
4616,2023-10-22,digital,mass,East,True,
4617,2024-10-19,digital,mass,South,True,
4618,2022-02-04,digital,mass,West,True,
4619,2023-07-20,branch,mass,East,True,11.0
4620,2023-01-26,digital,SME,West,True,
4621,2025-10-02,branch,mass,North,True,2.0
4622,2023-06-05,digital,mass,West,True,
4623,2022-06-01,digital,mass,West,True,
4624,2023-04-13,branch,affluent,South,True,23.0
4625,2021-09-25,branch,SME,East,True,8.0
4626,2021-03-07,branch,mass,North,True,5.0
4627,2023-07-02,branch,mass,North,True,24.0
4628,2024-09-11,branch,affluent,North,True,24.0
4629,2022-01-17,branch,affluent,East,True,20.0
4630,2021-10-31,branch,mass,East,True,23.0
4631,2025-06-25,branch,mass,West,True,9.0
4632,2024-12-10,branch,mass,West,True,4.0
4633,2021-04-28,branch,mass,East,True,9.0
4634,2025-06-12,branch,SME,North,True,12.0
4635,2021-06-11,branch,mass,East,True,4.0
4636,2025-08-20,branch,mass,South,True,17.0
4637,2021-05-23,branch,mass,East,True,20.0
4638,2023-03-21,digital,mass,East,True,
4639,2024-08-01,branch,mass,North,True,22.0
4640,2025-07-12,branch,mass,West,False,13.0
4641,2022-12-17,branch,mass,South,True,15.0
4642,2022-08-07,digital,mass,South,True,
4643,2021-11-06,digital,mass,South,False,
4644,2021-10-14,digital,affluent,East,True,
4645,2024-06-07,digital,SME,North,True,
4646,2021-03-25,branch,mass,East,True,11.0
4647,2025-02-21,branch,affluent,West,False,23.0
4648,2024-05-01,branch,mass,North,True,12.0
4649,2025-06-25,digital,mass,South,True,
4650,2024-09-27,digital,SME,East,True,
4651,2025-02-15,digital,mass,North,True,
4652,2022-09-09,branch,mass,East,True,2.0
4653,2024-02-27,digital,SME,North,True,
4654,2024-06-25,branch,affluent,South,True,8.0
4655,2025-03-04,branch,mass,West,True,6.0
4656,2025-06-09,branch,SME,West,True,18.0
4657,2021-12-10,branch,mass,East,True,22.0
4658,2024-08-14,branch,mass,South,True,11.0
4659,2025-05-14,digital,mass,East,True,
4660,2021-03-05,branch,mass,East,True,6.0
4661,2023-04-16,branch,mass,North,True,9.0
4662,2023-02-07,branch,mass,North,True,22.0
4663,2021-12-24,branch,mass,North,True,14.0
4664,2022-12-07,digital,mass,South,True,
4665,2023-12-08,digital,mass,South,True,
4666,2023-05-22,digital,mass,East,True,
4667,2024-10-11,digital,SME,North,True,
4668,2025-07-05,digital,mass,South,True,
4669,2021-12-06,branch,mass,East,True,19.0
4670,2024-10-19,digital,mass,South,True,
4671,2024-03-25,branch,affluent,East,False,14.0
4672,2022-04-09,branch,mass,West,True,5.0
4673,2025-10-12,branch,mass,North,True,12.0
4674,2024-12-22,digital,mass,West,True,
4675,2025-11-21,digital,mass,East,True,
4676,2025-04-24,branch,mass,East,True,15.0
4677,2025-11-13,digital,mass,North,True,
4678,2025-03-30,digital,SME,North,True,
4679,2023-10-08,branch,mass,East,False,14.0
4680,2022-10-16,branch,affluent,South,False,3.0
4681,2023-08-17,digital,SME,North,True,
4682,2025-12-31,branch,SME,East,True,11.0
4683,2021-10-13,digital,SME,North,True,
4684,2023-02-12,branch,affluent,North,True,17.0
4685,2022-04-22,branch,mass,West,True,19.0
4686,2025-05-08,digital,mass,West,True,
4687,2021-08-03,digital,mass,South,True,
4688,2023-01-30,digital,affluent,North,True,
4689,2026-01-10,digital,mass,East,True,
4690,2023-03-12,digital,mass,East,True,
4691,2025-03-28,digital,mass,North,True,
4692,2025-04-21,branch,affluent,North,True,10.0
4693,2025-07-18,branch,affluent,South,True,24.0
4694,2022-09-18,branch,mass,South,True,23.0
4695,2021-05-07,digital,mass,South,True,
4696,2024-10-21,branch,mass,East,True,7.0
4697,2021-12-16,branch,mass,West,True,1.0
4698,2021-06-30,branch,mass,South,True,24.0
4699,2024-04-11,digital,mass,East,True,
4700,2025-02-25,digital,SME,South,False,
4701,2021-06-18,branch,mass,East,True,9.0
4702,2021-02-28,digital,mass,North,True,
4703,2025-08-12,branch,affluent,East,True,11.0
4704,2025-04-18,branch,mass,North,True,12.0
4705,2025-05-02,digital,mass,East,True,
4706,2025-03-31,branch,mass,West,True,12.0
4707,2024-04-09,digital,SME,East,True,
4708,2021-10-20,branch,mass,North,True,24.0
4709,2025-02-05,branch,mass,West,True,1.0
4710,2021-02-20,digital,SME,East,True,
4711,2021-07-23,branch,affluent,East,True,11.0
4712,2024-08-18,digital,mass,South,True,
4713,2024-06-15,digital,affluent,West,True,
4714,2024-12-23,branch,SME,North,True,22.0
4715,2023-03-27,branch,SME,West,True,11.0
4716,2025-11-16,branch,SME,North,True,12.0
4717,2023-10-18,branch,mass,South,True,19.0
4718,2023-10-12,branch,mass,South,True,20.0
4719,2026-01-06,branch,mass,North,True,23.0
4720,2022-09-19,branch,mass,North,True,9.0
4721,2022-05-14,branch,SME,North,True,11.0
4722,2024-12-22,digital,affluent,South,True,
4723,2024-10-17,digital,mass,West,True,
4724,2021-01-29,digital,mass,South,True,
4725,2025-08-30,branch,mass,East,True,22.0
4726,2025-11-29,digital,mass,South,True,
4727,2023-01-01,branch,affluent,East,True,8.0
4728,2021-08-14,digital,mass,East,True,
4729,2022-11-07,digital,mass,South,False,
4730,2023-03-08,branch,mass,South,True,15.0
4731,2025-05-09,digital,mass,South,True,
4732,2025-07-08,digital,SME,West,True,
4733,2023-07-19,digital,mass,South,True,
4734,2021-02-12,digital,SME,North,False,
4735,2022-11-21,branch,mass,South,True,23.0
4736,2025-03-15,branch,mass,East,False,13.0
4737,2023-06-18,branch,mass,West,True,7.0
4738,2021-06-27,digital,affluent,West,True,
4739,2023-06-05,branch,mass,East,True,8.0
4740,2024-12-24,digital,mass,West,False,
4741,2022-06-12,branch,mass,West,False,3.0
4742,2024-10-07,branch,mass,North,True,10.0
4743,2021-09-13,branch,mass,North,True,7.0
4744,2025-01-26,digital,mass,West,True,
4745,2023-05-19,branch,mass,South,True,7.0
4746,2021-05-27,branch,mass,West,True,4.0
4747,2021-12-04,branch,mass,North,True,21.0
4748,2023-09-26,branch,mass,West,True,23.0
4749,2024-03-24,branch,SME,South,True,8.0
4750,2025-03-12,digital,mass,South,True,
4751,2023-02-07,branch,SME,North,False,22.0
4752,2023-07-18,branch,mass,West,True,12.0
4753,2024-01-03,digital,affluent,North,True,
4754,2023-08-18,digital,mass,East,True,
4755,2024-06-19,digital,mass,North,True,
4756,2024-04-13,branch,affluent,North,True,12.0
4757,2021-07-01,digital,affluent,North,True,
4758,2023-04-04,digital,affluent,West,True,
4759,2024-01-28,digital,affluent,East,True,
4760,2023-08-19,branch,mass,West,True,4.0
4761,2024-08-17,branch,mass,South,True,19.0
4762,2025-08-21,digital,mass,East,True,
4763,2023-12-17,branch,affluent,North,True,21.0
4764,2022-06-02,branch,mass,North,True,1.0
4765,2024-12-01,digital,SME,North,True,
4766,2025-02-23,digital,mass,West,True,
4767,2024-03-18,branch,mass,South,True,1.0
4768,2024-08-08,digital,mass,East,True,
4769,2023-09-13,branch,mass,East,False,1.0
4770,2025-04-19,branch,affluent,West,True,4.0
4771,2022-03-10,digital,mass,South,False,
4772,2024-12-21,branch,SME,East,False,11.0
4773,2025-07-31,branch,affluent,West,True,25.0
4774,2022-05-01,digital,mass,South,True,
4775,2021-02-09,branch,affluent,South,True,10.0
4776,2025-07-12,branch,mass,East,True,25.0
4777,2024-12-11,digital,mass,East,True,
4778,2024-12-27,digital,mass,South,True,
4779,2023-07-17,digital,mass,East,False,
4780,2021-07-20,digital,mass,West,True,
4781,2022-02-11,branch,affluent,South,True,2.0
4782,2025-05-13,digital,mass,East,True,
4783,2025-10-13,branch,mass,East,True,13.0
4784,2022-04-03,digital,mass,West,True,
4785,2025-06-18,branch,mass,East,True,19.0
4786,2024-06-28,digital,affluent,East,True,
4787,2025-05-13,branch,affluent,East,True,6.0
4788,2023-01-15,branch,mass,North,False,22.0
4789,2021-12-24,digital,affluent,West,True,
4790,2022-09-01,digital,mass,West,True,
4791,2023-08-15,digital,mass,North,True,
4792,2025-05-08,branch,mass,West,False,2.0
4793,2025-04-07,branch,mass,East,True,20.0
4794,2023-09-20,digital,affluent,East,True,
4795,2023-05-04,digital,mass,East,True,
4796,2024-08-07,digital,mass,West,True,
4797,2025-12-13,digital,mass,West,True,
4798,2022-02-13,digital,mass,South,True,
4799,2024-11-25,branch,mass,North,True,15.0
4800,2023-04-19,digital,mass,West,True,
4801,2021-10-30,digital,SME,South,True,
4802,2024-03-12,digital,affluent,North,True,
4803,2025-06-23,digital,mass,North,True,
4804,2025-11-30,digital,affluent,East,True,
4805,2022-05-31,branch,mass,East,True,21.0
4806,2021-07-09,branch,mass,South,True,6.0
4807,2023-07-20,branch,mass,South,True,23.0
4808,2022-04-15,digital,mass,East,True,
4809,2023-03-12,digital,affluent,East,True,
4810,2022-07-18,branch,mass,North,True,25.0
4811,2024-06-01,digital,affluent,North,True,
4812,2024-02-10,branch,mass,West,True,3.0
4813,2023-09-11,branch,mass,East,False,2.0
4814,2025-11-04,digital,affluent,North,True,
4815,2021-06-03,digital,mass,South,True,
4816,2023-07-03,branch,mass,North,True,13.0
4817,2021-07-07,branch,mass,East,False,19.0
4818,2023-10-08,branch,mass,North,True,10.0
4819,2025-08-10,branch,SME,East,True,21.0
4820,2021-01-22,branch,mass,North,True,22.0
4821,2021-05-25,branch,mass,West,True,24.0
4822,2024-05-06,branch,affluent,West,True,4.0
4823,2025-04-22,branch,mass,South,True,17.0
4824,2023-01-06,branch,mass,South,False,16.0
4825,2022-06-14,branch,mass,East,True,25.0
4826,2023-08-26,digital,mass,East,False,
4827,2022-12-01,digital,mass,East,True,
4828,2021-12-11,branch,mass,North,True,14.0
4829,2025-03-19,branch,affluent,North,True,20.0
4830,2024-09-19,branch,mass,North,True,15.0
4831,2022-10-27,branch,mass,South,True,19.0
4832,2025-05-26,branch,mass,East,True,3.0
4833,2024-04-01,branch,mass,North,True,20.0
4834,2024-02-02,branch,SME,South,True,20.0
4835,2021-01-24,digital,mass,West,True,
4836,2023-05-28,branch,mass,East,True,7.0
4837,2022-04-22,branch,mass,West,True,18.0
4838,2023-01-11,digital,mass,South,True,
4839,2023-06-30,branch,mass,East,False,14.0
4840,2024-04-07,branch,mass,North,True,18.0
4841,2021-11-23,branch,mass,South,True,1.0
4842,2025-11-02,branch,mass,West,True,24.0
4843,2023-06-14,digital,mass,West,True,
4844,2023-09-09,branch,mass,West,True,6.0
4845,2022-03-13,branch,mass,South,True,13.0
4846,2021-02-25,branch,SME,South,True,1.0
4847,2025-01-31,branch,mass,East,True,19.0
4848,2025-12-11,digital,SME,East,True,
4849,2022-06-08,digital,mass,West,True,
4850,2024-06-16,branch,affluent,South,True,24.0
4851,2025-08-29,branch,mass,East,True,16.0
4852,2025-05-07,branch,mass,South,True,14.0
4853,2023-06-11,digital,mass,North,True,
4854,2021-07-25,branch,mass,South,True,7.0
4855,2025-07-10,branch,mass,West,True,20.0
4856,2023-08-17,branch,mass,South,True,22.0
4857,2023-09-27,branch,mass,West,True,20.0
4858,2021-10-31,branch,mass,East,True,15.0
4859,2023-07-31,branch,mass,East,True,25.0
4860,2026-01-02,branch,mass,East,True,14.0
4861,2023-10-20,branch,mass,North,True,1.0
4862,2021-09-24,branch,mass,West,True,17.0
4863,2023-06-26,digital,mass,North,True,
4864,2022-08-14,branch,mass,North,True,5.0
4865,2022-09-20,branch,mass,East,True,21.0
4866,2023-08-07,digital,mass,West,True,
4867,2024-10-14,branch,SME,South,True,23.0
4868,2022-06-17,digital,mass,South,True,
4869,2025-12-31,digital,SME,West,True,
4870,2022-05-29,branch,mass,South,True,20.0
4871,2025-08-28,digital,SME,East,True,
