account_id,customer_id,product_id,open_date,close_date,avg_daily_balance
6960,5219,3,2023-09-22,,10355.78
6961,2643,5,2025-02-20,,893.08
6962,24,5,2021-08-26,,1896.11
6963,353,2,2022-03-14,,8939.89
6964,6217,4,2025-07-15,,6218.9
6965,4089,3,2022-05-31,,25485.84
6966,771,3,2022-07-23,,22523.51
6967,4754,3,2023-08-18,,12150.04
6968,5570,3,2023-02-21,2024-01-31,16510.56
6969,1748,4,2021-12-16,,1417.77
6970,9243,3,2021-12-23,,11749.34
6971,5476,4,2025-09-26,,3194.36
6972,622,2,2021-06-07,,18818.27
6973,19,1,2023-04-18,,3658.7
6974,8986,4,2021-03-21,,17141.47
6975,3342,3,2022-04-15,,16128.55
6976,7727,2,2023-03-09,,8762.29
6977,1903,2,2021-02-23,,2688.99
6978,4638,5,2023-03-21,,2528.63
6979,1941,5,2025-01-09,,26288.55
6980,1207,1,2022-10-22,,19639.67
6981,7838,1,2025-04-30,,3057.69
6982,4081,5,2022-01-02,,2292.25
6983,165,6,2022-12-18,,3836.35
6984,6953,5,2023-02-24,,61299.43
6985,1212,2,2026-01-02,,23327.93
6986,3160,4,2025-05-05,,13534.15
6987,9674,5,2023-10-12,,4437.0
6988,1496,3,2024-01-08,,32399.6
6989,9985,4,2022-08-14,,9361.01
6990,2420,6,2023-05-09,,1386.05
6991,7971,4,2023-06-28,,864.48
6992,7685,3,2025-10-20,,36190.11
6993,8557,3,2024-04-27,,3107.85
6994,7205,3,2023-08-20,,1441.93
6995,4215,2,2025-11-30,,34602.64
6996,409,5,2023-04-20,,37204.89
6997,363,6,2025-10-27,,12185.67
6998,3441,5,2023-12-10,,816.05
6999,5273,2,2023-10-05,,2554.35
7000,4419,4,2021-06-27,,4649.29
7001,758,2,2021-07-23,,39047.52
7002,7892,5,2024-01-26,2026-05-05,13398.23
7003,7646,1,2021-02-24,,3108.18
7004,8640,2,2021-08-23,,19790.14
7005,2752,1,2025-01-16,,5440.76
7006,1792,1,2021-09-26,,1951.75
7007,7123,6,2021-04-10,,12759.28
7008,2390,3,2022-06-13,,33062.03
7009,5387,3,2025-03-17,,3265.98
7010,8055,3,2021-06-08,,4009.9
7011,7506,1,2024-02-24,,3507.39
7012,7583,5,2023-10-30,2024-12-11,4631.94
7013,291,3,2024-09-08,,7484.51
7014,8364,6,2024-04-02,,7676.71
7015,301,3,2022-02-21,2024-06-16,8387.03
7016,8116,4,2023-09-15,,3306.64
7017,7433,6,2023-07-14,,20242.74
7018,3167,1,2022-09-09,,788.72
7019,1747,1,2021-10-12,,2859.06
7020,8707,3,2025-07-19,,3464.27
7021,8871,4,2024-07-16,,3434.86
7022,5008,4,2024-06-22,2025-12-15,7211.85
7023,344,2,2021-10-11,,10603.85
7024,29,2,2025-05-20,2026-08-28,4566.8
7025,7237,3,2024-03-26,,3911.46
7026,107,6,2023-05-11,,2730.31
7027,5812,1,2021-06-08,,24613.47
7028,5784,6,2023-04-09,,5920.8
7029,3361,4,2021-11-24,,2428.56
7030,490,4,2025-03-06,,6324.4
7031,3761,4,2022-04-20,,3180.03
7032,8149,1,2024-05-26,2026-02-20,5765.15
7033,8470,2,2024-09-28,,21380.44
7034,4077,3,2025-05-15,,35480.86
7035,5960,2,2025-06-08,,8709.83
7036,9566,4,2021-03-16,,4321.07
7037,8820,6,2022-11-04,,8284.91
7038,2696,6,2025-06-01,,10588.13
7039,9363,4,2025-11-11,,6677.86
7040,678,1,2022-05-18,,15067.19
7041,5812,1,2021-06-08,,16631.7
7042,3402,1,2023-02-01,,1028.91
7043,2443,3,2022-07-25,,15797.65
7044,555,5,2022-10-27,2023-02-07,23369.69
7045,8995,6,2024-09-13,,28578.98
7046,1163,5,2021-07-18,,8583.59
7047,424,6,2021-12-10,,75970.39
7048,9469,3,2023-07-15,,5257.13
7049,8608,6,2023-05-08,,1616.02
7050,2006,3,2022-11-16,,1805.11
7051,2864,3,2023-12-04,,8639.26
7052,2013,2,2023-04-27,,16367.65
7053,4310,6,2022-05-03,,4228.89
7054,6582,3,2024-01-30,,61509.39
7055,7648,2,2025-03-02,,2476.35
7056,7016,6,2024-05-20,,236.86
7057,3872,1,2023-04-07,,61364.99
7058,6750,6,2022-01-25,,2214.28
7059,6012,4,2023-05-20,,3180.39
7060,1618,5,2023-07-04,,14944.08
7061,1644,4,2025-09-07,,6259.65
7062,5699,5,2022-07-05,,6806.93
7063,9996,1,2021-10-31,,5732.46
7064,954,5,2021-05-24,2023-06-05,3387.33
7065,5426,1,2025-12-08,2027-03-15,17917.25
7066,9375,6,2025-07-16,2026-05-30,4964.08
7067,4248,4,2021-01-18,,21156.83
7068,7038,2,2021-09-08,,8519.84
7069,909,6,2021-08-27,,2952.49
7070,6140,6,2023-01-08,,4583.81
7071,6600,5,2024-05-30,,8217.42
7072,4430,6,2021-08-26,,3956.93
7073,8655,3,2025-08-30,,12531.29
7074,9685,2,2021-12-14,,11060.9
7075,5967,2,2021-08-06,,1944.63
7076,9242,1,2021-04-06,,14023.54
7077,4535,4,2022-01-28,,16261.34
7078,6241,3,2024-04-07,,5429.21
7079,4490,4,2023-10-09,,2787.44
7080,3539,4,2023-09-26,,11166.76
7081,8459,2,2021-03-20,,4770.07
7082,6019,3,2024-04-29,2025-05-31,1330.42
7083,9751,5,2021-12-03,,6352.36
7084,5318,3,2021-11-24,,13914.38
7085,7209,1,2024-02-04,2025-03-16,3646.89
7086,6569,6,2025-03-15,,1735.99
7087,7423,2,2024-04-25,,5666.57
7088,3540,3,2022-04-26,,8873.47
7089,2867,1,2021-12-05,,15668.91
7090,4279,5,2025-08-13,,30584.23
7091,2547,4,2021-12-15,,3335.88
7092,2118,4,2024-06-10,,6151.15
7093,1800,1,2022-09-16,2024-11-18,8086.83
7094,8315,2,2025-10-12,2026-09-22,6133.83
7095,392,4,2022-10-26,,1449.0
7096,3299,2,2024-10-24,2025-09-11,6571.08
7097,4554,2,2022-01-15,,40862.84
7098,3144,4,2025-10-08,,3659.14
7099,2560,5,2021-02-14,,5720.17
7100,6073,6,2022-02-09,,147371.96
7101,1096,3,2023-07-14,,16845.02
7102,5895,6,2025-07-01,,3949.1
7103,4142,4,2021-02-26,2021-10-07,2550.11
7104,4689,3,2026-01-10,,4337.45
7105,8965,2,2023-06-06,,1432.56
7106,4578,5,2023-12-04,,4432.36
7107,5529,2,2023-02-14,,23734.93
7108,1199,5,2023-10-29,,17066.87
7109,9643,6,2024-01-02,,4920.93
7110,4751,6,2023-02-07,,13944.43
7111,7872,6,2025-03-08,,14411.19
7112,5791,1,2022-02-01,,13367.95
7113,3039,6,2024-02-12,,11077.27
7114,6831,5,2024-04-04,,3558.07
7115,9356,5,2022-10-16,,13777.94
7116,8256,6,2025-06-07,,4918.01
7117,50,2,2021-05-24,,6966.09
7118,6180,6,2023-03-28,,16379.97
7119,1675,6,2021-06-28,,29144.59
7120,8697,4,2024-08-15,,4850.02
7121,1592,4,2024-02-04,,10687.3
7122,4345,3,2022-04-10,,5057.31
7123,734,1,2022-07-27,,1109.12
7124,5957,5,2024-04-02,2024-10-01,28762.79
7125,2853,3,2022-03-22,,12447.34
7126,468,6,2022-11-08,,3224.44
7127,2809,5,2021-05-25,,11584.88
7128,8702,5,2021-11-13,,22228.49
7129,7562,1,2023-08-20,,3856.98
7130,5560,1,2025-03-28,,8192.18
7131,2774,3,2023-03-15,,9937.3
7132,2858,4,2021-02-07,,2483.71
7133,3230,5,2025-08-01,2027-12-16,4413.84
7134,3166,2,2024-09-23,,9876.08
7135,5910,3,2024-08-26,,9306.56
7136,1510,5,2023-07-07,,8378.04
7137,3511,1,2023-09-06,,26906.75
7138,166,6,2023-06-22,,25920.96
7139,3527,1,2024-01-30,,11025.9
7140,9594,1,2024-02-02,,3078.67
7141,4004,1,2025-11-10,2027-02-03,14701.08
7142,5515,6,2023-02-25,,2647.83
7143,1415,4,2021-03-15,,3311.77
7144,9568,4,2022-09-28,2023-08-09,4731.51
7145,3154,5,2025-04-30,,4004.52
7146,6690,5,2021-07-02,,11487.18
7147,8255,3,2022-11-07,,13062.24
7148,2750,1,2024-11-12,,2440.88
7149,3975,1,2021-07-10,,14012.07
7150,3858,6,2021-07-08,,8031.92
7151,9735,2,2024-06-09,,1656.98
7152,4404,2,2025-02-26,,73636.34
7153,7673,1,2023-08-20,,6726.05
7154,1829,2,2023-05-27,,4793.93
7155,8290,2,2022-12-07,,3889.52
7156,9518,1,2025-06-09,,3674.19
7157,8039,4,2023-09-22,2025-06-30,10341.22
7158,3456,4,2025-09-06,2026-06-12,3123.83
7159,7504,5,2025-05-20,,6974.06
7160,2638,4,2025-08-31,,2623.94
7161,2025,1,2021-10-28,,27015.22
7162,5152,2,2022-04-11,,9478.16
7163,2982,1,2021-05-20,,3938.54
7164,8871,3,2024-07-16,,889.21
7165,1306,2,2023-06-17,,2710.45
7166,3102,1,2022-10-18,2025-02-21,3210.06
7167,9982,5,2025-02-22,2025-06-10,4314.99
7168,7015,5,2025-06-26,,36985.85
7169,6840,2,2022-12-16,,10665.9
7170,5685,4,2024-10-13,,6859.21
7171,3975,5,2021-07-10,,11686.42
7172,7116,6,2022-09-11,,21285.59
7173,2967,3,2023-08-05,,16011.7
7174,5044,6,2021-04-24,,18479.54
7175,3221,6,2022-03-05,,7760.87
7176,1100,6,2023-09-19,,16817.51
7177,5078,2,2023-03-10,,498.34
7178,3653,3,2025-08-24,,19494.89
7179,4645,2,2024-06-07,,6518.75
7180,9863,4,2022-11-15,,4177.36
7181,6205,1,2025-11-05,,11787.71
7182,3203,6,2025-12-20,,14596.79
7183,8705,2,2021-10-25,2023-01-13,96930.86
7184,9276,1,2024-02-09,,9957.29
7185,4998,2,2021-06-16,,5167.25
7186,6524,4,2022-07-22,,7718.58
7187,1863,3,2025-12-04,,13920.99
7188,6491,1,2023-06-25,,739.8
7189,7610,3,2021-06-07,,10791.8
7190,9992,2,2021-09-13,,19771.67
7191,3959,6,2021-02-22,,6406.99
7192,4009,2,2021-04-26,,6617.37
7193,1977,4,2022-01-16,,1955.61
7194,9351,2,2024-10-28,,3597.5
7195,6471,4,2023-04-10,,3906.47
7196,9650,2,2022-07-29,,12586.06
7197,654,6,2023-11-10,,16878.66
7198,5494,3,2022-09-05,,32960.66
7199,6287,2,2023-10-02,,11574.49
7200,3794,1,2022-03-04,,1441.55
7201,6538,5,2021-08-26,2022-05-19,30163.53
7202,8675,1,2022-03-06,,2555.79
7203,7131,1,2023-04-25,2023-12-18,7973.13
7204,1661,4,2022-12-02,,3578.11
7205,951,2,2026-01-01,,6717.59
7206,8604,3,2024-08-31,,15524.37
7207,354,2,2022-03-14,,10437.23
7208,2480,5,2021-12-14,,3591.68
7209,4099,2,2023-04-30,2024-07-07,15824.5
7210,7100,5,2022-04-15,,51591.42
7211,4081,5,2022-01-02,,8620.03
7212,4227,1,2024-04-18,,4353.53
7213,1099,5,2023-12-18,,19442.95
7214,1348,5,2024-06-02,,3094.89
7215,1974,6,2022-04-11,2022-12-07,7663.65
7216,1024,3,2024-08-18,,5010.85
7217,4256,6,2023-01-17,,42920.23
7218,6161,4,2023-09-28,2024-03-22,8411.51
7219,9611,2,2025-11-26,,4528.17
7220,4452,3,2023-07-14,,5063.63
7221,1056,4,2022-04-12,,660.79
7222,2531,1,2022-02-04,,5856.99
7223,1648,3,2025-05-03,,10857.31
7224,2821,3,2024-11-07,,5758.21
7225,9049,1,2024-05-04,,2910.29
7226,7826,5,2023-04-29,,16497.43
7227,7683,1,2023-12-24,,8052.89
7228,4892,2,2022-12-07,,57963.4
7229,3010,1,2024-03-19,,4120.33
7230,802,3,2024-01-02,,7995.32
7231,342,1,2022-04-08,2023-10-12,6494.56
7232,4502,2,2024-01-10,2025-10-20,4882.12
7233,9589,5,2024-12-19,,18179.35
7234,1310,5,2021-10-24,,8066.99
7235,6704,4,2024-01-14,2025-08-14,9505.34
7236,577,6,2024-07-28,,8595.13
7237,4317,4,2022-10-29,,19177.53
7238,4029,2,2022-06-27,,38870.78
7239,2195,4,2024-03-03,,3774.77
7240,4051,5,2024-04-24,,7194.81
7241,9396,6,2025-05-29,,12577.92
7242,5630,5,2024-02-13,,11874.3
7243,5417,4,2023-08-13,,19413.55
7244,8683,1,2023-11-25,,4668.84
7245,6497,5,2021-06-13,,6970.43
7246,5107,4,2025-07-31,,20035.18
7247,4966,4,2024-05-27,,4839.94
7248,2482,2,2021-10-08,,9463.41
7249,740,2,2024-02-16,,3393.21
7250,510,5,2022-07-28,,67312.58
7251,594,3,2025-06-04,,9462.34
7252,8947,4,2024-04-23,,29321.32
7253,9655,1,2021-11-25,,8445.14
7254,5294,3,2022-09-07,,14975.11
7255,3003,4,2023-01-30,,11082.47
7256,8007,3,2023-02-04,,20657.78
7257,105,4,2025-04-22,,18579.32
7258,9785,4,2023-10-12,2025-05-20,5992.62
7259,4884,3,2021-03-09,2021-06-26,6026.52
7260,3823,2,2021-05-22,,18556.76
7261,7755,4,2021-08-16,,52423.9
7262,5414,5,2021-02-15,,5459.2
7263,2843,3,2023-02-03,,4432.5
7264,393,6,2024-05-17,,2492.08
7265,6566,2,2025-05-02,,14333.97
7266,4977,1,2024-03-04,,9100.5
7267,4314,4,2022-08-01,,8428.67
7268,2201,6,2024-02-19,,11176.41
7269,8882,4,2022-03-26,,11975.55
7270,6091,6,2024-09-21,,9271.51
7271,1661,5,2022-12-02,,13875.87
7272,3963,2,2024-06-03,,16881.23
7273,7522,4,2021-01-25,,16653.76
7274,6394,6,2022-05-01,2024-01-12,8494.55
7275,9595,2,2022-08-01,,9434.44
7276,5038,4,2021-03-23,,3493.28
7277,6884,6,2021-05-31,,4326.63
7278,7313,1,2022-08-25,,23259.16
7279,8026,6,2022-03-20,2023-10-31,3719.27
7280,3253,5,2025-03-07,,2537.62
7281,3331,1,2025-10-24,,15481.83
7282,6628,1,2022-03-31,,14523.02
7283,6978,6,2025-08-04,,9604.91
7284,7380,3,2021-02-12,,17734.71
7285,3826,1,2025-09-28,,1458.48
7286,8743,5,2023-06-17,,12268.95
7287,1945,5,2023-07-16,,6017.94
7288,5470,6,2024-06-24,,5791.98
7289,8495,4,2024-02-03,2025-12-13,20262.27
7290,8610,6,2025-07-31,,23390.14
7291,2116,1,2025-12-25,,4073.87
7292,2105,2,2022-05-22,,18756.9
7293,5590,3,2024-04-22,,29909.9
7294,2647,6,2025-03-25,2026-12-07,7930.27
7295,830,3,2024-10-30,,8918.76
7296,3111,3,2024-09-12,,11881.19
7297,5368,5,2023-06-29,,3456.19
7298,1138,5,2021-07-28,,2817.51
7299,9932,4,2023-01-25,,104843.89
7300,5046,1,2021-03-02,,6903.83
7301,5243,5,2022-09-28,,1453.06
7302,2643,3,2025-02-20,,12086.83
7303,6357,5,2025-05-20,,15593.23
7304,787,6,2024-08-30,,1221.12
7305,2550,1,2024-08-29,,5149.25
7306,3247,5,2022-08-21,,18445.55
7307,5395,6,2024-02-20,,15273.92
7308,5356,1,2021-01-25,2022-06-08,6324.67
7309,5666,4,2024-10-24,,3094.82
7310,5773,5,2022-12-13,,25280.12
7311,3609,1,2024-09-15,,2511.25
7312,5217,6,2022-04-10,,61634.2
7313,2069,6,2021-07-16,,14891.68
7314,2338,1,2025-12-09,,3489.4
7315,1817,6,2024-12-16,,6137.19
7316,5202,2,2025-02-13,2026-01-08,4966.48
7317,1803,4,2021-01-14,2022-03-26,9236.23
7318,1811,5,2023-07-15,,7541.13
7319,6050,2,2023-10-31,,18074.84
7320,1922,5,2025-09-24,,8020.15
7321,6430,3,2025-07-02,,7149.47
7322,4717,3,2023-10-18,,6113.5
7323,728,1,2023-11-05,,19051.4
7324,8413,2,2024-09-26,,26470.67
7325,4878,1,2022-09-17,,2623.77
7326,8050,1,2021-01-26,,21014.72
7327,4173,1,2026-01-10,,31728.31
7328,7895,3,2023-10-06,,4579.99
7329,2653,6,2022-03-13,,6777.62
7330,9559,1,2023-02-11,,6459.71
7331,8524,6,2024-12-07,2026-12-20,13691.65
7332,7462,6,2022-01-21,,4552.67
7333,7263,1,2023-05-13,,25568.69
7334,1405,1,2022-02-26,2023-10-29,778.17
7335,9150,1,2021-09-04,,7350.48
7336,3512,2,2024-05-13,,6377.38
7337,5210,5,2025-05-21,,4501.21
7338,529,2,2025-06-27,,13084.28
7339,9060,4,2022-09-16,,8579.44
7340,1937,6,2023-12-16,,10292.72
7341,741,2,2022-10-17,,12276.3
7342,9499,6,2024-05-14,,51195.88
7343,3417,6,2023-01-05,2024-02-22,79232.64
7344,1758,6,2023-03-02,,3261.34
7345,1257,4,2021-02-03,,2590.5
7346,1376,3,2023-03-28,2024-06-17,5884.9
7347,8908,5,2025-05-18,,3454.94
7348,8625,1,2023-01-09,,12332.41
7349,8449,4,2023-08-23,2025-09-06,7196.68
7350,6541,3,2022-12-28,,16604.79
7351,8117,5,2023-02-16,,7363.75
7352,2837,4,2025-02-08,,14834.54
7353,2305,3,2024-05-03,,17883.11
7354,7117,1,2024-04-23,,3677.11
7355,6973,3,2021-11-23,,1294.96
7356,3843,3,2024-11-18,,7146.52
7357,7581,1,2023-08-06,,5082.45
7358,4784,6,2022-04-03,,11216.41
7359,9662,6,2022-08-17,,12431.68
7360,1049,4,2025-02-03,,4551.15
7361,9153,3,2021-04-04,,15351.26
7362,5916,1,2025-08-17,,15157.8
7363,7284,4,2021-12-31,,2665.77
7364,7774,1,2024-09-07,,2665.79
7365,9364,2,2021-10-04,,14071.97
7366,2985,4,2024-09-13,,3594.83
7367,8928,2,2021-07-08,,34248.9
7368,8117,6,2023-02-16,,6033.84
7369,8825,3,2022-10-23,,18799.43
7370,8479,3,2024-05-17,,4106.8
7371,1349,3,2022-09-08,,4431.91
7372,6344,4,2022-07-31,,1788.32
7373,6095,5,2021-10-21,,5260.54
7374,5933,4,2022-03-31,,3650.55
7375,179,4,2021-12-12,,1820.24
7376,1912,5,2021-07-25,,7388.32
7377,1500,4,2024-08-15,2026-04-05,31498.2
7378,4513,6,2022-01-18,,3871.55
7379,2676,2,2024-08-10,,6346.09
7380,2171,5,2021-08-30,,40892.62
7381,2333,5,2022-11-07,2023-06-23,11924.55
7382,3990,2,2025-09-23,,5158.04
7383,2755,5,2024-05-14,,2346.76
7384,2051,5,2022-11-19,2025-01-02,4871.2
7385,8454,2,2024-12-31,,3369.62
7386,9687,1,2024-08-07,,3869.3
7387,332,1,2025-06-30,,5479.82
7388,4357,6,2021-07-17,,4531.05
7389,2820,1,2023-09-14,2024-07-01,1475.41
7390,4543,2,2021-04-30,,7188.62
7391,4869,3,2025-12-31,,4640.61
7392,8125,4,2021-07-18,,4516.97
7393,6623,5,2024-09-07,,8067.4
7394,6584,2,2024-06-24,,4591.28
7395,7078,4,2023-12-28,,10254.76
7396,6423,2,2022-10-16,,7383.75
7397,1159,5,2021-11-26,,6773.07
7398,294,3,2021-11-20,,5846.45
7399,6349,2,2022-12-14,,3212.41
7400,5817,4,2023-03-19,,13217.4
7401,8485,6,2021-04-15,,19340.68
7402,1162,4,2024-06-28,,4292.24
7403,8603,5,2024-07-19,,11657.28
7404,509,6,2022-07-02,2023-04-07,3974.41
7405,5177,1,2025-11-13,,2174.84
7406,4880,5,2021-03-09,,3211.54
7407,1394,6,2023-08-13,,2481.85
7408,5532,6,2023-03-03,2024-10-14,31122.11
7409,707,5,2024-08-11,,5101.5
7410,1299,1,2024-03-24,,7282.17
7411,7614,3,2022-12-18,,17391.17
7412,3859,2,2024-06-24,,2865.33
7413,3108,4,2023-03-03,,3631.69
7414,4720,2,2022-09-19,,3748.82
7415,741,2,2022-10-17,,2983.14
7416,3900,4,2024-01-13,,10553.86
7417,5606,1,2024-09-18,,36338.54
7418,1435,4,2021-07-27,,21323.66
7419,5543,1,2024-07-10,,1504.97
7420,1322,1,2021-02-15,,13298.82
7421,7210,5,2025-04-21,,29672.84
7422,9203,3,2025-11-15,,3338.57
7423,176,6,2023-08-24,,2027.85
7424,7071,5,2023-07-24,,21042.43
7425,9513,3,2021-08-18,,7545.35
7426,2472,1,2023-06-24,,10993.64
7427,1440,6,2025-08-04,,8193.12
7428,5939,6,2023-10-26,,15646.23
7429,5148,5,2021-06-25,,11399.7
7430,209,2,2024-06-08,,7883.58
7431,248,4,2023-03-19,,12838.53
7432,2895,4,2025-10-28,,16499.21
7433,790,4,2021-10-07,,10184.38
7434,4081,3,2022-01-02,,4375.74
7435,1747,4,2021-10-12,,8988.96
7436,2562,3,2021-12-17,,11906.52
7437,1118,3,2022-11-28,,9642.91
7438,9049,6,2024-05-04,,15696.36
7439,2970,3,2023-12-01,,15340.75
7440,2855,2,2022-09-20,,9723.22
7441,9233,6,2021-10-15,2022-07-12,5866.07
7442,5787,1,2022-04-23,2023-05-02,11883.44
7443,6321,2,2025-05-27,,1247.53
7444,3203,1,2025-12-20,,36188.65
7445,298,2,2022-12-26,,64721.9
7446,9190,3,2025-04-24,,9917.73
7447,2664,1,2024-06-04,,7813.02
7448,2316,6,2022-08-08,,10468.79
7449,4596,4,2021-12-30,,19882.84
7450,7960,2,2025-03-27,,30652.72
7451,7708,1,2024-04-08,,20281.28
7452,3559,4,2025-03-15,,38862.77
7453,9106,5,2024-04-05,,17737.07
7454,3429,3,2023-07-18,,68163.7
7455,4742,2,2024-10-07,2026-10-05,17139.26
7456,1005,2,2022-03-03,,6766.07
7457,9502,6,2024-08-15,,1442.59
7458,2594,6,2024-10-11,,7371.06
7459,2771,5,2023-02-19,,9604.46
7460,5818,1,2021-05-26,,14901.2
7461,5064,2,2023-08-17,,6169.52
7462,3403,2,2024-07-31,,7979.06
7463,2741,2,2022-08-26,,1170.97
7464,9114,2,2023-04-03,,31364.38
7465,9913,5,2025-12-10,,30337.64
7466,8095,3,2023-01-28,,18181.07
7467,6171,2,2023-12-17,,13050.34
7468,3184,5,2024-07-08,,11570.9
7469,9708,4,2023-07-22,2023-12-27,8657.19
7470,7985,2,2023-01-07,,37130.13
7471,7305,1,2025-10-11,,4906.98
7472,4743,5,2021-09-13,,1555.85
7473,3853,1,2021-08-09,,11665.39
7474,6666,3,2022-09-21,,22446.05
7475,9326,4,2022-10-10,,8745.26
7476,1503,1,2021-02-20,,28214.04
7477,1637,2,2022-06-16,,45665.31
7478,1810,5,2025-03-02,,11297.04
7479,8459,4,2021-03-20,,61298.68
7480,4874,5,2021-12-17,,985.1
7481,668,6,2022-04-05,,3373.83
7482,7381,4,2025-12-20,,22085.78
7483,7477,6,2021-09-11,,16773.61
7484,8246,1,2024-06-22,,4678.34
7485,2822,3,2023-06-26,,7387.82
7486,3946,6,2023-01-25,,80367.59
7487,4491,5,2023-12-14,,31085.53
7488,4608,2,2025-07-25,2026-12-02,878.88
7489,8993,5,2021-02-01,,5807.73
7490,4421,6,2023-03-29,,7739.41
7491,2027,3,2022-06-19,,21221.77
7492,8366,6,2021-11-05,,13919.71
7493,6349,1,2022-12-14,,26225.31
7494,55,2,2025-09-28,,11674.91
7495,5867,2,2022-03-21,,10695.51
7496,8902,1,2025-05-31,,15859.69
7497,7475,5,2021-04-14,,4796.31
7498,7449,2,2024-09-27,2027-03-10,12965.59
7499,9833,5,2024-11-20,,44433.1
7500,1815,5,2024-10-29,,1219.69
7501,9906,1,2021-01-26,,12727.31
7502,7148,3,2022-02-11,,865.0
7503,4237,3,2022-12-28,,17784.81
7504,7113,5,2025-08-24,,9877.25
7505,4254,1,2025-12-05,,20700.45
7506,105,3,2025-04-22,,3703.83
7507,4385,6,2023-02-05,,5206.08
7508,7862,5,2022-02-10,,23478.66
7509,1209,2,2024-05-26,,28364.35
7510,2996,2,2021-06-27,,2882.6
7511,7643,6,2021-01-29,,5280.87
7512,4321,4,2025-03-19,,3015.24
7513,1907,4,2024-11-17,,20552.92
7514,1711,4,2023-11-19,,12350.19
7515,4180,3,2022-08-01,,15904.6
7516,9784,6,2025-04-12,,8558.56
7517,2140,2,2025-05-16,,953.52
7518,8,2,2021-12-13,2022-10-18,3872.64
7519,3646,3,2025-11-24,,6848.7
7520,7222,2,2025-07-12,,2318.65
7521,7331,2,2023-04-27,,976.83
7522,9847,5,2024-09-28,,22017.14
7523,8671,2,2022-09-03,,3632.36
7524,5391,5,2022-09-18,,14009.37
7525,2015,4,2025-07-28,,32618.25
7526,7429,1,2024-07-19,,4758.41
7527,7126,5,2021-07-26,,7676.49
7528,1628,6,2022-08-15,,16069.3
7529,4725,2,2025-08-30,,6043.49
7530,9603,4,2023-02-07,,9929.73
7531,7526,1,2024-03-12,,18510.94
7532,1243,1,2024-02-16,,1392.34
7533,5585,4,2024-10-31,,47463.89
7534,7589,4,2021-02-13,,11982.89
7535,9365,1,2022-01-01,,10737.85
7536,5477,1,2022-07-16,,9850.5
7537,7219,2,2025-07-25,,46957.07
7538,8129,6,2022-03-31,2024-04-30,2338.56
7539,5790,5,2023-03-27,,14717.72
7540,3185,5,2023-08-14,,29765.39
7541,8619,1,2022-12-31,,28896.07
7542,2546,1,2024-07-06,,20187.47
7543,1316,6,2024-10-05,,5640.87
7544,6490,6,2024-03-02,,16492.09
7545,8703,3,2024-06-07,2025-12-18,20203.35
7546,8633,1,2021-03-19,,10470.99
7547,5866,5,2025-08-28,,4698.16
7548,9848,2,2026-01-01,,7644.71
7549,6123,3,2021-06-16,,8372.82
7550,2770,5,2024-09-24,,3877.66
7551,6372,2,2021-11-17,,17540.12
7552,3045,6,2024-10-25,,10163.29
7553,5210,6,2025-05-21,,46735.04
7554,8588,3,2023-02-02,,3533.38
7555,828,3,2021-11-01,,9689.39
7556,7829,3,2025-01-19,,31351.61
7557,7504,3,2025-05-20,,4466.85
7558,7332,3,2025-11-06,,2185.08
7559,3005,3,2022-02-22,,14204.22
7560,4661,4,2023-04-16,,1362.33
7561,792,6,2025-01-15,,15484.55
7562,503,2,2023-10-21,,1121.85
7563,4430,5,2021-08-26,,10896.61
7564,4587,1,2022-11-20,,27767.14
7565,5727,5,2025-09-24,,7995.28
7566,2049,4,2026-01-08,,10299.96
7567,5480,4,2022-04-10,,6360.72
7568,2675,3,2021-04-13,,38170.33
7569,7721,4,2022-03-04,,4679.41
7570,3503,5,2024-11-02,,43390.83
7571,3611,4,2024-06-04,,13700.35
7572,2171,5,2021-08-30,,14638.5
7573,1243,3,2024-02-16,,26648.56
7574,1440,3,2025-08-04,,4205.59
7575,9402,4,2022-11-11,,13408.45
7576,8107,6,2024-05-19,,3376.74
7577,3277,1,2024-07-15,,51704.16
7578,3874,3,2022-03-10,,9966.69
7579,8582,2,2022-01-15,,17067.62
7580,6448,2,2024-07-11,,82604.88
7581,8175,3,2023-10-04,,27895.03
7582,1703,6,2025-10-09,,8814.15
7583,1536,6,2024-05-09,,118360.22
7584,7943,4,2025-04-08,,3212.29
7585,9990,3,2024-12-23,,5865.88
7586,5068,4,2022-12-16,,11636.7
7587,4322,5,2025-04-15,,4620.02
7588,2561,1,2021-05-01,,11384.65
7589,7154,1,2023-01-27,2025-05-29,4016.54
7590,29,5,2025-05-20,,8763.63
7591,9173,5,2023-05-09,,3672.14
7592,3584,5,2025-04-09,,3207.91
7593,5109,1,2024-03-07,,24546.58
7594,9851,3,2024-06-28,,17986.6
7595,7522,2,2021-01-25,,4027.45
7596,4821,6,2021-05-25,,7447.91
7597,6616,6,2021-04-27,,40616.12
7598,6459,4,2021-07-24,,10465.7
7599,5408,2,2021-11-02,,4383.03
7600,9032,4,2023-11-10,,6863.95
7601,2415,1,2021-03-20,,8356.13
7602,4427,3,2021-10-31,,3264.6
7603,8589,2,2024-01-25,,11524.22
7604,5941,5,2023-01-08,,13600.83
7605,8577,5,2026-01-08,,21421.53
7606,5698,5,2022-06-16,,8486.6
7607,3583,6,2023-04-25,,4224.26
7608,7198,2,2022-08-26,,13074.08
7609,6552,3,2021-07-26,,12616.08
